report_date,report_source,report_period,ext_massacres_cum,killed,killed_cum,ext_killed,ext_killed_cum,ext_killed_children_cum,ext_killed_women_cum,injured_cum,ext_injured,ext_injured_cum,ext_civdef_killed_cum,med_killed_cum,ext_med_killed_cum,press_killed_cum,ext_press_killed_cum,killed_children_cum,killed_women_cum,injured,massacres_cum,civdef_killed_cum,killed_truce_new,killed_committee,killed_recovered,killed_succumbed,aid_seeker_killed_cum,aid_seeker_injured_cum,child_famine_cum,famine_cum
2026-02-07,mohtel,24,12000,176.0,72027.0,176,72027,20179,12500,171651.0,25,171651,140,,1701,,260,,,25.0,,,2.0,174.0,,,2615.0,19182.0,157.0,463.0
2026-02-08,mohtel,24,12000,0.0,72027.0,0,72027,20179,12500,171651.0,0,171651,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-02-09,mohtel,24,12000,5.0,72032.0,5,72032,20179,12500,171661.0,10,171661,140,,1701,,260,,,10.0,,,5.0,,,,2615.0,19182.0,157.0,463.0
2026-02-10,mohtel,24,12000,5.0,72037.0,5,72037,20179,12500,171666.0,5,171666,140,,1701,,260,,,5.0,,,5.0,,,,2615.0,19182.0,157.0,463.0
2026-02-11,mohtel,24,12000,8.0,72045.0,8,72045,20179,12500,171686.0,20,171686,140,,1701,,260,,,20.0,,,5.0,,3.0,,2615.0,19182.0,157.0,463.0
2026-02-12,mohtel,24,12000,4.0,72049.0,4,72049,20179,12500,171691.0,5,171691,140,,1701,,260,,,5.0,,,,,4.0,,2615.0,19182.0,157.0,463.0
2026-02-13,mohtel,0,12000,0.0,72049.0,0,72049,20179,12500,171691.0,0,171691,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-02-14,mohtel,48,12000,2.0,72051.0,2,72051,20179,12500,171706.0,15,171706,140,,1701,,260,,,15.0,,,,,2.0,,2615.0,19182.0,157.0,463.0
2026-02-15,mohtel,24,12000,10.0,72061.0,10,72061,20179,12500,171715.0,9,171715,140,,1701,,260,,,9.0,,,10.0,,,,2615.0,19182.0,157.0,463.0
2026-02-16,mohtel,24,12000,2.0,72063.0,2,72063,20179,12500,171726.0,11,171726,140,,1701,,260,,,11.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-02-17,mohtel,0,12000,0.0,72063.0,0,72063,20179,12500,171726.0,0,171726,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-02-18,mohtel,48,12000,4.0,72067.0,4,72067,20179,12500,171734.0,8,171734,140,,1701,,260,,,8.0,,,4.0,,,,2615.0,19182.0,157.0,463.0
2026-02-19,mohtel,24,12000,2.0,72069.0,2,72069,20179,12500,171738.0,4,171738,140,,1701,,260,,,4.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-02-20,mohtel,0,12000,0.0,72069.0,0,72069,20179,12500,171738.0,0,171738,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-02-21,mohtel,48,12000,1.0,72070.0,1,72070,20179,12500,171748.0,10,171748,140,,1701,,260,,,10.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-02-22,mohtel,24,12000,2.0,72072.0,2,72072,20179,12500,171751.0,3,171751,140,,1701,,260,,,3.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-02-23,mohtel,24,12000,1.0,72073.0,1,72073,20179,12500,171759.0,8,171759,140,,1701,,260,,,8.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-02-24,mohtel,24,12000,0.0,72073.0,0,72073,20179,12500,171766.0,7,171766,140,,1701,,260,,,7.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-02-25,mohtel,24,12000,9.0,72082.0,9,72082,20179,12500,171770.0,4,171770,140,,1701,,260,,,4.0,,,3.0,,6.0,,2615.0,19182.0,157.0,463.0
2026-02-26,mohtel,0,12000,0.0,72082.0,0,72082,20179,12500,171770.0,0,171770,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-02-27,mohtel,0,12000,0.0,72082.0,0,72082,20179,12500,171770.0,0,171770,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-02-28,mohtel,72,12000,13.0,72095.0,13,72095,20179,12500,171784.0,14,171784,140,,1701,,260,,,14.0,,,,,13.0,,2615.0,19182.0,157.0,463.0
2026-03-01,mohtel,24,12000,1.0,72096.0,1,72096,20179,12500,171791.0,7,171791,140,,1701,,260,,,7.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-03-02,mohtel,24,12000,1.0,72097.0,1,72097,20179,12500,171796.0,5,171796,140,,1701,,260,,,5.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-03-03,mohtel,24,12000,19.0,72116.0,19,72116,20179,12500,171798.0,2,171798,140,,1701,,260,,,2.0,,,1.0,,18.0,,2615.0,19182.0,157.0,463.0
2026-03-04,mohtel,24,12000,1.0,72117.0,1,72117,20179,12500,171801.0,3,171801,140,,1701,,260,,,3.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-03-05,mohtel,24,12000,3.0,72120.0,3,72120,20179,12500,171802.0,1,171802,140,,1701,,260,,,1.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2026-03-06,mohtel,0,12000,0.0,72120.0,0,72120,20179,12500,171802.0,0,171802,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-03-07,mohtel,48,12000,3.0,72123.0,3,72123,20179,12500,171805.0,3,171805,140,,1701,,260,,,3.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2026-03-08,mohtel,24,12000,3.0,72126.0,3,72126,20179,12500,171809.0,4,171809,140,,1701,,260,,,4.0,,,1.0,,2.0,,2615.0,19182.0,157.0,463.0
2026-03-09,mohtel,24,12000,7.0,72133.0,7,72133,20179,12500,171826.0,17,171826,140,,1701,261.0,261,,,17.0,,,7.0,,,,2615.0,19182.0,157.0,463.0
2026-03-10,mohtel,24,12000,1.0,72134.0,1,72134,20179,12500,171828.0,2,171828,140,,1701,,261,,,2.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-03-11,mohtel,24,12000,1.0,72135.0,1,72135,20179,12500,171830.0,2,171830,140,,1701,,261,,,2.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-03-12,mohtel,24,12000,1.0,72136.0,1,72136,20179,12500,171839.0,9,171839,140,,1701,,261,,,9.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-03-13,mohtel,0,12000,0.0,72136.0,0,72136,20179,12500,171839.0,0,171839,140,,1701,,261,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-03-14,mohtel,48,12000,98.0,72234.0,98,72234,20179,12500,171852.0,13,171852,140,,1701,,261,,,13.0,,,7.0,91.0,,,2615.0,19182.0,157.0,463.0
2026-03-15,mohtel,24,12000,5.0,72239.0,5,72239,20179,12500,171861.0,9,171861,140,,1701,,261,,,9.0,,,4.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-03-16,mohtel,24,12000,8.0,72247.0,8,72247,20179,12500,171878.0,17,171878,140,,1701,,261,,,17.0,,,8.0,,,,2615.0,19182.0,157.0,463.0
2026-03-17,mohtel,24,12000,2.0,72249.0,2,72249,20179,12500,171898.0,20,171898,140,,1701,,261,,,20.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-03-18,mohtel,24,12000,4.0,72253.0,4,72253,20179,12500,171912.0,14,171912,140,,1701,,261,,,14.0,,,3.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-03-19,mohtel,0,12000,0.0,72253.0,0,72253,20179,12500,171912.0,0,171912,140,,1701,,261,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-03-20,mohtel,0,12000,0.0,72253.0,0,72253,20179,12500,171912.0,0,171912,140,,1701,,261,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-03-21,mohtel,0,12000,0.0,72253.0,0,72253,20179,12500,171912.0,0,171912,140,,1701,,261,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-03-22,mohtel,96,12000,1.0,72254.0,1,72254,20179,12500,171914.0,2,171914,140,,1701,,261,,,2.0,,,,,1.0,,2615.0,19182.0,157.0,463.0
2026-03-23,mohtel,24,12000,9.0,72263.0,9,72263,20179,12500,171944.0,30,171944,140,,1701,,261,,,30.0,,,8.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-03-24,mohtel,24,12000,0.0,72263.0,0,72263,20179,12500,171948.0,4,171948,140,,1701,,261,,,4.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-03-25,mohtel,24,12000,2.0,72265.0,2,72265,20179,12500,171959.0,11,171959,140,,1701,,261,,,11.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-03-26,mohtel,24,12000,2.0,72267.0,2,72267,20179,12500,171976.0,17,171976,140,,1701,,261,,,17.0,,,1.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-03-27,mohtel,0,12000,0.0,72267.0,0,72267,20179,12500,171976.0,0,171976,140,,1701,,261,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-03-28,mohtel,48,12000,1.0,72268.0,1,72268,20179,12500,171995.0,19,171995,140,,1701,,261,,,19.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-03-29,mohtel,24,12000,10.0,72278.0,10,72278,20179,12500,172013.0,18,172013,140,,1701,,261,,,18.0,,,10.0,,,,2615.0,19182.0,157.0,463.0
2026-03-30,mohtel,24,12000,2.0,72280.0,2,72280,20179,12500,172014.0,1,172014,140,,1701,,261,,,1.0,,,,,,2.0,2615.0,19182.0,157.0,463.0
2026-03-31,mohtel,24,12000,5.0,72285.0,5,72285,20179,12500,172028.0,14,172028,140,,1701,,261,,,14.0,,,5.0,,,,2615.0,19182.0,157.0,463.0
2026-04-01,mohtel,24,12000,4.0,72289.0,4,72289,20179,12500,172040.0,12,172040,140,,1701,,261,,,12.0,,,4.0,,,,2615.0,19182.0,157.0,463.0
2026-04-02,mohtel,24,12000,0.0,72289.0,0,72289,20179,12500,172043.0,3,172043,140,,1701,,261,,,3.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-04-03,mohtel,0,12000,0.0,72289.0,0,72289,20179,12500,172043.0,0,172043,140,,1701,,261,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-04-04,mohtel,48,12000,0.0,72289.0,0,72289,20179,12500,172068.0,25,172068,140,,1701,,261,,,25.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-04-05,mohtel,24,12000,4.0,72293.0,4,72293,20179,12500,172073.0,5,172073,140,,1701,,261,,,5.0,,,1.0,,3.0,,2615.0,19182.0,157.0,463.0
2026-04-06,mohtel,24,12000,9.0,72302.0,9,72302,20179,12500,172090.0,17,172090,140,,1701,,261,,,17.0,,,7.0,,2.0,,2615.0,19182.0,157.0,463.0
2026-04-07,mohtel,24,12000,10.0,72312.0,10,72312,20179,12500,172134.0,44,172134,140,,1701,,261,,,44.0,,,10.0,,,,2615.0,19182.0,157.0,463.0
2026-04-08,mohtel,24,12000,3.0,72315.0,3,72315,20179,12500,172137.0,3,172137,140,,1701,262.0,262,,,3.0,,,,,,3.0,2615.0,19182.0,157.0,463.0
2026-04-09,mohtel,24,12000,2.0,72317.0,2,72317,20179,12500,172158.0,21,172158,140,,1701,,262,,,21.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-04-10,mohtel,0,12000,0.0,72317.0,0,72317,20179,12500,172158.0,0,172158,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-04-11,mohtel,48,12000,11.0,72328.0,11,72328,20179,12500,172184.0,26,172184,140,,1701,,262,,,26.0,,,11.0,,,,2615.0,19182.0,157.0,463.0
2026-04-12,mohtel,24,12000,1.0,72329.0,1,72329,20179,12500,172192.0,8,172192,140,,1701,,262,,,8.0,,,1.0,,0.0,,2615.0,19182.0,157.0,463.0
2026-04-13,mohtel,24,12000,4.0,72333.0,4,72333,20179,12500,172202.0,10,172202,140,,1701,,262,,,10.0,,,4.0,,,,2615.0,19182.0,157.0,463.0
2026-04-14,mohtel,24,12000,3.0,72336.0,3,72336,20179,12500,172213.0,11,172213,140,,1701,,262,,,11.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2026-04-15,mohtel,24,12000,8.0,72344.0,8,72344,20179,12500,172242.0,29,172242,140,,1701,,262,,,29.0,,,8.0,,,,2615.0,19182.0,157.0,463.0
2026-04-16,mohtel,24,12000,1.0,72345.0,1,72345,20179,12500,172250.0,8,172250,140,,1701,,262,,,8.0,,,,,,1.0,2615.0,19182.0,157.0,463.0
2026-04-17,mohtel,0,12000,0.0,72345.0,0,72345,20179,12500,172250.0,0,172250,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-04-18,mohtel,48,12000,204.0,72549.0,204,72549,20179,12500,172274.0,24,172274,140,,1701,,262,,,24.0,,,7.0,196.0,1.0,,2615.0,19182.0,157.0,463.0
2026-04-19,mohtel,24,12000,2.0,72551.0,2,72551,20179,12500,172274.0,0,172274,140,,1701,,262,,,0.0,,,1.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-04-20,mohtel,24,12000,2.0,72553.0,2,72553,20179,12500,172296.0,22,172296,140,,1701,,262,,,22.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-04-21,mohtel,24,12000,7.0,72560.0,7,72560,20179,12500,172317.0,21,172317,140,,1701,,262,,,21.0,,,7.0,,,,2615.0,19182.0,157.0,463.0
2026-04-22,mohtel,24,12000,2.0,72562.0,2,72562,20179,12500,172320.0,3,172320,140,,1701,,262,,,3.0,,,1.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-04-23,mohtel,24,12000,6.0,72568.0,6,72568,20179,12500,172338.0,18,172338,140,,1701,,262,,,18.0,,,6.0,,,,2615.0,19182.0,157.0,463.0
2026-04-24,mohtel,0,12000,0.0,72568.0,0,72568,20179,12500,172338.0,0,172338,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-04-25,mohtel,48,12000,17.0,72585.0,17,72585,20179,12500,172370.0,32,172370,140,,1701,,262,,,32.0,,,17.0,,,,2615.0,19182.0,157.0,463.0
2026-04-26,mohtel,24,12000,2.0,72587.0,2,72587,20179,12500,172381.0,11,172381,140,,1701,,262,,,11.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-04-27,mohtel,24,12000,6.0,72593.0,6,72593,20179,12500,172399.0,18,172399,140,,1701,,262,,,18.0,,,5.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-04-28,mohtel,24,12000,1.0,72594.0,1,72594,20179,12500,172404.0,5,172404,140,,1701,,262,,,5.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-04-29,mohtel,24,12000,5.0,72599.0,5,72599,20179,12500,172411.0,7,172411,140,,1701,,262,,,7.0,,,4.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-04-30,mohtel,24,12000,2.0,72601.0,2,72601,20179,12500,172419.0,8,172419,140,,1701,,262,,,8.0,,,1.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-05-01,mohtel,0,12000,0.0,72601.0,0,72601,20179,12500,172419.0,0,172419,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-05-02,mohtel,48,12000,7.0,72608.0,7,72608,20179,12500,172445.0,26,172445,140,,1701,,262,,,26.0,,,4.0,,3.0,,2615.0,19182.0,157.0,463.0
2026-05-03,mohtel,24,12000,2.0,72610.0,2,72610,20179,12500,172448.0,3,172448,140,,1701,,262,,,3.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-05-04,mohtel,24,12000,2.0,72612.0,2,72612,20179,12500,172457.0,9,172457,140,,1701,,262,,,9.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-05-05,mohtel,24,12000,3.0,72615.0,3,72615,20179,12500,172468.0,11,172468,140,,1701,,262,,,11.0,,,2.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-05-06,mohtel,24,12000,4.0,72619.0,4,72619,20179,12500,172484.0,16,172484,140,,1701,,262,,,16.0,,,3.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-05-07,mohtel,24,12000,9.0,72628.0,9,72628,20179,12500,172520.0,36,172520,140,,1701,,262,,,36.0,,,6.0,,,3.0,2615.0,19182.0,157.0,463.0
2026-05-08,mohtel,0,12000,0.0,72628.0,0,72628,20179,12500,172520.0,0,172520,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-05-09,mohtel,48,12000,108.0,72736.0,108,72736,20179,12500,172535.0,15,172535,140,,1701,,262,,,15.0,,,4.0,103.0,1.0,,2615.0,19182.0,157.0,463.0
2026-05-10,mohtel,24,12000,1.0,72737.0,1,72737,20179,12500,172539.0,4,172539,140,,1701,,262,,,4.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-05-11,mohtel,24,12000,3.0,72740.0,3,72740,20179,12500,172555.0,16,172555,140,,1701,,262,,,16.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2026-05-12,mohtel,24,12000,2.0,72742.0,2,72742,20179,12500,172565.0,10,172565,140,,1701,,262,,,10.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-05-13,mohtel,24,12000,2.0,72744.0,2,72744,20179,12500,172588.0,23,172588,140,,1701,,262,,,23.0,,,,,1.0,1.0,2615.0,19182.0,157.0,463.0
2026-05-14,mohtel,0,12000,0.0,72744.0,0,72744,20179,12500,172588.0,0,172588,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-05-15,mohtel,48,12000,13.0,72757.0,13,72757,20179,12500,172645.0,57,172645,140,,1701,,262,,,57.0,,,12.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-05-16,mohtel,0,12000,0.0,72757.0,0,72757,20179,12500,172645.0,0,172645,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-05-17,mohtel,48,12000,6.0,72763.0,6,72763,20179,12500,172664.0,19,172664,140,,1701,,262,,,19.0,,,2.0,,4.0,,2615.0,19182.0,157.0,463.0
2026-05-18,mohtel,24,12000,6.0,72769.0,6,72769,20179,12500,172704.0,40,172704,140,,1701,,262,,,40.0,,,6.0,,,,2615.0,19182.0,157.0,463.0
2026-05-19,mohtel,24,12000,3.0,72772.0,3,72772,20179,12500,172707.0,3,172707,140,,1701,,262,,,3.0,,,2.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-05-20,mohtel,24,12000,1.0,72773.0,1,72773,20179,12500,172723.0,16,172723,140,,1701,,262,,,16.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-05-21,mohtel,24,12000,2.0,72775.0,2,72775,20179,12500,172750.0,27,172750,140,,1701,,262,,,27.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-05-22,mohtel,0,12000,0.0,72775.0,0,72775,20179,12500,172750.0,0,172750,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-05-23,mohtel,48,12000,8.0,72783.0,8,72783,20179,12500,172779.0,29,172779,140,,1701,,262,,,29.0,,,7.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-05-24,mohtel,24,12000,8.0,72791.0,8,72791,20179,12500,172813.0,34,172813,140,,1701,,262,,,34.0,,,,,8.0,,2615.0,19182.0,157.0,463.0
2026-05-25,mohtel,24,12000,6.0,72797.0,6,72797,20179,12500,172821.0,8,172821,140,,1701,,262,,,8.0,,,5.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-05-26,mohtel,24,12000,6.0,72803.0,6,72803,20179,12500,172855.0,34,172855,140,,1701,,262,,,34.0,,,2.0,,4.0,,2615.0,19182.0,157.0,463.0
2026-05-27,mohtel,0,12000,0.0,72803.0,0,72803,20179,12500,172855.0,0,172855,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-05-28,mohtel,48,12000,16.0,72819.0,16,72819,20179,12500,172894.0,39,172894,140,,1701,,262,,,39.0,,,16.0,,,,2615.0,19182.0,157.0,463.0
2026-05-29,mohtel,0,12000,0.0,72819.0,0,72819,20179,12500,172894.0,0,172894,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-05-30,mohtel,48,12000,119.0,72938.0,119,72938,20179,12500,172919.0,25,172919,140,,1701,,262,,,25.0,,,6.0,112.0,,1.0,2615.0,19182.0,157.0,463.0
2026-05-31,mohtel,24,12000,1.0,72939.0,1,72939,20179,12500,172927.0,8,172927,140,,1701,,262,,,8.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-06-01,mohtel,24,12000,2.0,72941.0,2,72941,20179,12500,172967.0,40,172967,140,,1701,,262,,,40.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-06-02,mohtel,24,12000,1.0,72942.0,1,72942,20179,12500,172976.0,9,172976,140,,1701,,262,,,9.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-06-03,mohtel,24,12000,3.0,72945.0,3,72945,20179,12500,173011.0,35,173011,140,,1701,,262,,,35.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2026-06-04,mohtel,24,12000,11.0,72956.0,11,72956,20179,12500,173043.0,32,173043,140,,1701,,262,,,32.0,,,11.0,,,,2615.0,19182.0,157.0,463.0
2026-06-05,mohtel,0,12000,0.0,72956.0,0,72956,20179,12500,173043.0,0,173043,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-06-06,mohtel,48,12000,5.0,72961.0,5,72961,20179,12500,173092.0,49,173092,140,,1701,,262,,,49.0,,,2.0,,2.0,1.0,2615.0,19182.0,157.0,463.0
2026-06-07,mohtel,24,12000,10.0,72971.0,10,72971,20179,12500,173128.0,36,173128,140,,1701,,262,,,36.0,,,10.0,,,,2615.0,19182.0,157.0,463.0
2026-06-08,mohtel,24,12000,9.0,72980.0,9,72980,20179,12500,173171.0,43,173171,140,,1701,,262,,,43.0,,,9.0,,,,2615.0,19182.0,157.0,463.0
2026-06-09,mohtel,24,12000,8.0,72988.0,8,72988,20179,12500,173205.0,34,173205,140,,1701,,262,,,34.0,,,7.0,,,1.0,2615.0,19182.0,157.0,463.0
2026-06-10,mohtel,24,12000,3.0,72991.0,3,72991,20179,12500,173212.0,7,173212,140,,1701,,262,,,7.0,,,,,1.0,2.0,2615.0,19182.0,157.0,463.0
2026-06-11,mohtel,24,12000,0.0,72991.0,0,72991,20179,12500,173219.0,7,173219,140,,1701,,262,,,7.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-06-12,mohtel,0,12000,0.0,72991.0,0,72991,20179,12500,173219.0,0,173219,140,,1701,,262,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-06-13,mohtel,48,12000,2.0,72993.0,2,72993,20179,12500,173230.0,11,173230,140,,1701,,262,,,11.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-06-14,mohtel,24,12000,3.0,72996.0,3,72996,20179,12500,173246.0,16,173246,140,,1701,,262,,,16.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2026-06-15,mohtel,24,12000,7.0,73003.0,7,73003,20179,12500,173252.0,6,173252,140,,1701,,262,,,6.0,,,6.0,,1.0,,,,,
2026-06-16,mohtel,24,12000,5.0,73008.0,5,73008,20179,12500,173260.0,8,173260,140,,1701,,262,,,8.0,,,5.0,,,,,,,
2026-06-17,mohtel,24,12000,8.0,73016.0,8,73016,20179,12500,173265.0,5,173265,140,,1701,,262,,,5.0,,,2.0,,,6.0,,,,
2026-06-18,mohtel,24,12000,2.0,73018.0,2,73018,20179,12500,173273.0,8,173273,140,,1701,,262,,,8.0,,,2.0,,,,,,,
2026-06-19,missing,0,12000,,,0,73018,20179,12500,,0,173273,140,,1701,,262,,,,,,,,,,,,,
2026-06-20,missing,48,12000,5.0,73023.0,5,73023,20179,12500,173316.0,43,173316,140,,1701,,262,,,43.0,,,,,5.0,,,,,
2026-06-21,mohtel,24,12000,9.0,73032.0,9,73032,20179,12500,173357.0,41,173357,140,,1701,,262,,,41.0,,,9.0,,,,,,,
2026-06-22,mohtel,24,12000,3.0,73035.0,3,73035,20179,12500,173368.0,11,173368,140,,1701,,262,,,11.0,,,3.0,,,,,,,
2026-06-23,mohtel,24,12000,4.0,73039.0,4,73039,20179,12500,173388.0,20,173388,140,,1701,,262,,,20.0,,,2.0,,1.0,1.0,,,,
2026-06-24,mohtel,24,12000,2.0,73041.0,2,73041,20179,12500,173402.0,14,173402,140,,1701,,262,,,14.0,,,2.0,,,,,,,
2026-06-25,mohtel,24,12000,2.0,73043.0,2,73043,20179,12500,173417.0,15,173417,140,,1701,,262,,,15.0,,,2.0,,,,,,,
2026-06-26,missing,0,12000,,,0,73043,20179,12500,,0,173417,140,,1701,,262,,,,,,,,,,,,,
2026-06-27,mohtel,24,12000,8.0,73051.0,8,73051,20179,12500,173437.0,20,173437,140,,1701,,262,,,20.0,,,6.0,,1.0,1.0,,,,
2026-06-28,mohtel,24,12000,3.0,73054.0,3,73054,20179,12500,173480.0,43,173480,140,,1701,,262,,,43.0,,,3.0,,,,,,,
2026-06-29,mohtel,24,12000,4.0,73058.0,4,73058,20179,12500,173488.0,8,173488,140,,1701,,262,,,8.0,,,4.0,,,,,,,
2026-06-30,mohtel,24,12000,8.0,73066.0,8,73066,20179,12500,173514.0,26,173514,140,,1701,,262,,,26.0,,,8.0,,,,,,,
2026-07-01,missing,24,12000,4.0,73070.0,4,73070,20179,12500,173525.0,11,173525,140,,1701,,262,,,11.0,,,,,4.0,,,,,
2026-07-02,mohtel,24,12000,4.0,73074.0,4,73074,20179,12500,173537.0,12,173537,140,,1701,,262,,,12.0,,,2.0,,2.0,,,,,
2026-07-03,missing,0,12000,,,0,73074,20179,12500,,0,173537,140,,1701,,262,,,,,,,,,,,,,
2026-07-04,mohtel,48,12000,16.0,73090.0,16,73090,20179,12500,173553.0,16,173553,140,,1701,,262,,,16.0,,,6.0,,9.0,1.0,,,,
2026-07-05,missing,24,12000,3.0,73093.0,3,73093,20179,12500,173564.0,11,173564,140,,1701,,262,,,11.0,,,,,3.0,,,,,
2026-07-06,mohtel,24,12000,5.0,73098.0,5,73098,20179,12500,173571.0,7,173571,140,,1701,,262,,,7.0,,,3.0,,2.0,,,,,
2026-07-07,missing,24,12000,4.0,73102.0,4,73102,20179,12500,173582.0,11,173582,140,,1701,,262,,,11.0,,,,,4.0,,,,,
2026-07-08,mohtel,24,12000,8.0,73110.0,8,73110,20179,12500,173599.0,17,173599,140,,1701,,262,,,17.0,,,8.0,,,,,,,
2026-07-09,mohtel,24,12000,8.0,73118.0,8,73118,20179,12500,173615.0,16,173615,140,,1701,,262,,,16.0,,,,,,1.0,,,,
2026-07-10,missing,0,12000,,,0,73118,20179,12500,,0,173615,140,,1701,,262,,,,,,,,,,,,,
2026-07-11,mohtel,24,12000,103.0,73221.0,103,73221,20179,12500,173643.0,28,173643,140,,1701,,262,,,28.0,,,6.0,96.0,1.0,,,,,
2026-07-12,mohtel,24,12000,2.0,73223.0,2,73223,20179,12500,173654.0,11,173654,140,,1701,,262,,,11.0,,,2.0,,,,,,,
2026-07-13,mohtel,24,12000,8.0,73231.0,8,73231,20179,12500,173686.0,32,173686,140,,1701,,262,,,32.0,,,7.0,,,1.0,,,,
2026-07-14,mohtel,24,12000,2.0,73233.0,2,73233,20179,12500,173707.0,21,173707,140,,1701,,262,,,21.0,,,2.0,,,,,,,
2026-07-15,mohtel,24,12000,13.0,73246.0,13,73246,20179,12500,173727.0,20,173727,140,,1701,,262,,,20.0,,,12.0,,,1.0,,,,
